3,404737
3,396437
3,423424
3,425649
3,388878
3,381928
3,396963
3,394115
3,417073
3,428859
3,425309
3,378912
3,420353
3,412759
3,395150
3,384701
3,395903
3,388475
3,393846
3,486641
3,451718
3,423498
3,418102
3,393783
3,432256
3,395272
3,397781
3,409311
3,406537
3,402092
3,392773
3,433932
3,417146
3,389961
3,408738
3,409386
3,393895
3,390081
3,414507
3,408094
3,415351
3,411025
3,425177
3,415057
3,401655
3,402158
3,412055
3,400250
3,417692
3,410712
3,406697
3,395577
3,400164
3,438056
3,441580
3,435581
3,404599
3,433252
3,396719
3,402878
3,427488
3,416755
3,396243
3,421912
3,439499
3,418356
3,388032
3,404961
3,427660
3,405301
3,399418
3,427544
3,408081
3,407594
3,389503
3,429764
3,450831
3,415104
3,398349
3,396188
3,412607
3,407983
3,405010
3,428858
3,396429
3,379736
3,433942
3,447884
3,392928
3,395984
3,377052
3,393715
3,399830
3,398903
3,391506
3,385962
3,404670
3,412968
3,677376
3,402075
3,409544
3,389500
3,426758
3,378416
3,519983
3,385333
3,397889
3,385601
3,408238
3,449574
3,416751
3,427146
3,406285
3,387284
3,389582
3,381280
3,397410
3,388798
3,394966
3,401154
3,396880
3,461047
3,419670
3,386808
3,396701
3,378105
3,402003
3,400701
3,391597
3,480650
3,414458
3,414137
3,423484
3,435876
3,423191
3,387739
3,398947
3,406653
3,412140
3,419346
3,394146
3,389475
3,412385
3,442895
3,418581
3,397637
3,399304
3,412236
3,404527
3,414232
3,398894
3,403473
3,420150
3,400862
3,436432
3,422780
3,377815
3,407107
3,413700
3,385471
3,408931
3,374669
3,387204
3,386068
3,408353
3,427511
3,431095
3,397707
3,447956
3,395310
3,394247
3,399664
3,395638
3,413054
3,405844
3,383547
3,429187
3,434695
3,403686
3,423412
3,392908
3,383053
3,395626
3,400198
3,395573
3,408034
3,396880
3,431294
3,431635
3,391783
3,415945
3,402306
3,421974
3,403577
3,403633
3,399757
3,406288
3,402941
3,432410
3,429065
3,404218
3,389984
3,410584
3,408599
3,419873
3,406925
3,419940
3,389662
3,415904
3,435473
3,424590
3,400237
3,408730
3,384466
3,400116
3,416000
3,395728
3,390483
3,407044
3,393217
3,438450
3,415864
3,401477
3,394200
3,398805
3,386797
3,389229
3,393640
3,412016
3,427844
3,408595
3,384018
3,427197
3,416942
3,408265
3,380370
3,401542
3,388749
3,401578
3,394176
3,404791
3,400422
3,399520
3,427238
3,413185
3,401828
3,393912
3,425811
3,433240
3,393056
3,373317
3,373251
3,405399
3,406558
3,431115
3,440685
3,393843
3,415141
3,393750
3,402703
3,398666
3,438606
3,410483
3,381647
3,394766
3,413539
3,428059
3,399217
3,405837
3,403163
3,391627
3,418200
3,403477
3,376149
3,409308
3,390452
3,433302
3,423562
3,421440
3,433390
3,425141
3,422836
3,406006
3,400344
3,384611
3,430613
3,753174
3,444062
3,448604
3,404956
3,418652
3,686801
3,431452
3,417536
3,408216
3,402485
3,424303
3,397173
3,420370
3,430844
3,403755
3,393832
3,397922
3,432041
3,400243
3,422541
3,386740
3,413827
3,424293
3,447398
3,432393
3,416108
3,435207
3,405903
3,373421
3,383933
3,411422
3,412764
3,394965
3,416904
3,418346
3,445351
3,385832
3,398181
3,380697
3,379840
3,388737
3,372844
3,430446
3,397359
3,408943
3,432721
3,410466
3,405907
3,411846
3,381588
3,404328
3,411233
3,392872
3,394621
3,400699
3,414034
3,384447
3,430503
3,469857
3,422910
3,417030
3,411602
3,398272
3,422714
3,407796
3,401096
3,415056
3,392057
3,425484
3,419426
3,419711
3,418204
3,388970
3,380596
3,392821
3,408901
3,407240
3,404087
3,395896
3,431273
3,432311
3,391551
3,401865
3,413942
3,399415
3,396438
3,399123
3,382978
3,386467
3,412136
3,412200
3,419452
3,399870
3,388458
3,383926
3,391860
3,377540
3,401884
3,416848
3,394911
3,395157
3,682603
3,442832
3,410638
3,434980
3,396243
3,417257
3,389814
3,396623
3,394374
3,389555
3,391426
3,429162
3,450137
3,435173
3,420906
3,383612
3,404261
3,390084
3,415891
3,425661
3,381261
3,402945
3,418503
3,439038
3,404853
3,400393
3,394081
3,391404
3,380521
3,393996
3,389339
3,408148
3,397840
3,401142
3,439532
3,438816
3,405009
3,411065
3,403373
3,393087
3,400140
3,380583
3,401444
3,404084
3,407598
3,418214
3,426414
3,416233
3,421397
3,396282
3,486984
3,392697
3,404178
3,424392
3,414112
3,410223
3,433602
3,409344
3,429045
3,401888
3,410443
3,449021
3,397398
3,405846
3,401796
3,391309
3,407741
3,400855
3,439645
3,415976
3,391863
3,415279
3,419742
3,416411
3,402439
3,401019
3,397846
3,411690
3,394460
3,435755
3,419247
3,401832
3,498976
3,386381
3,392962
3,410987
3,410655
3,424483
3,374219
3,433922
3,414692
3,405608
3,397626
3,381194
3,402745
3,409302
3,425972
3,419770
3,406431
3,403016
3,416032
3,421215
3,415253
3,399466
3,406094
3,399317
3,409105
3,405691
3,394846
3,402271
3,416806
3,389205
3,448257
3,422950
3,422306
3,404578
3,386959
3,384760
